epoch,train_loss,val_loss,train_data,train_physics,train_collocation,omega2,omega3,val_thrust_approx_mape,val_thrust_approx_rmse,val_sfc_mape,val_sfc_rmse,val_T2_mape,val_T2_rmse,val_T4_mape,val_T4_rmse,val_T30_mape,val_T30_rmse,val_T50_mape,val_T50_rmse,val_P2_mape,val_P2_rmse,val_P30_mape,val_P30_rmse,val_Nf_mape,val_Nf_rmse,val_Nc_mape,val_Nc_rmse,val_farB_mape,val_farB_rmse,val_W_inlet_mape,val_W_inlet_rmse,val_BPR_mape,val_BPR_rmse,val_wf_mape,val_wf_rmse
368,142090.1404375,169318.53125,142087.55478125,1.450596275806427,2.272617617607117,1.0,0.5,4.407920837402344,1456.439453125,9.609722137451172,0.12752391397953033,0.8549438118934631,5.588675498962402,0.8569899797439575,34.296478271484375,1.7333751916885376,36.74441909790039,0.9645405411720276,20.716751098632812,0.6306983232498169,0.10559423267841339,7.806552886962891,26.49029541015625,1.6355061531066895,201.64028930664062,2.2109408378601074,451.07366943359375,2.9547377380367834e-06,1.1654562870333507e-09,4.473838806152344,37.49542999267578,51.6856689453125,0.07431899011135101,8.967251777648926,0.36506450176239014
369,179178.080546875,94931.109375,179175.4746875,1.4342823088169099,2.3444830589294434,1.0,0.5,5.227522373199463,1052.2432861328125,9.041110038757324,0.10992396622896194,0.8816896677017212,5.944675445556641,0.9301506876945496,34.89518737792969,1.632815957069397,35.036521911621094,1.056216835975647,21.545494079589844,0.6306983232498169,0.10559423267841339,6.843193531036377,24.821802139282227,1.9717094898223877,201.010498046875,2.0765538215637207,419.9175109863281,2.9547377380367834e-06,1.1654562870333507e-09,4.687848091125488,38.73288345336914,52.05220031738281,0.07450112700462341,8.98966121673584,0.3679349422454834
370,140152.145,294147.90625,140149.519109375,1.4471195874214173,2.3577751741409303,1.0,0.5,4.607588291168213,1964.707275390625,8.95582389831543,0.1291777491569519,0.9055905938148499,6.204573154449463,0.9749627709388733,39.23447036743164,1.7080813646316528,35.75373458862305,1.152260661125183,25.133607864379883,0.6306983232498169,0.10559423267841339,6.319169521331787,25.223678588867188,1.8488755226135254,233.71878051757812,2.3296778202056885,444.7295227050781,2.9547377380367834e-06,1.1654562870333507e-09,4.458874225616455,37.95273208618164,52.18991470336914,0.07574055343866348,8.483075141906738,0.38306960463523865
371,135893.994578125,309954.6875,135891.339984375,1.449710171699524,2.410742166519165,1.0,0.5,4.802240371704102,2028.719970703125,8.750449180603027,0.12348012626171112,0.9528713226318359,6.333846092224121,0.9426618218421936,38.0399284362793,1.5949139595031738,34.15827560424805,1.0536630153656006,23.075841903686523,0.6306983232498169,0.10559423267841339,6.676986217498779,26.4411678314209,1.6810449361801147,197.61117553710938,2.047656774520874,423.069580078125,2.9547377380367834e-06,1.1654562870333507e-09,4.920436382293701,41.41067886352539,52.560359954833984,0.0762389749288559,8.150107383728027,0.3568657338619232
372,153556.0469375,407193.25,153553.202875,1.4402576870918273,2.8079604511260987,1.0,0.5,5.445573329925537,2339.473876953125,7.920461654663086,0.09597955644130707,0.968643307685852,6.54934024810791,0.9393413662910461,34.8411979675293,1.5640524625778198,32.186954498291016,1.1201200485229492,22.498001098632812,0.6306983232498169,0.10559423267841339,6.514901638031006,26.208608627319336,1.5694942474365234,206.08993530273438,2.2812609672546387,424.2752380371094,2.9547377380367834e-06,1.1654562870333507e-09,4.8549065589904785,39.706260681152344,50.91611099243164,0.07365597039461136,8.903251647949219,0.3887264132499695
373,143827.9165625,169906.46875,143825.17334375,1.4781431651115418,2.529896070480347,1.0,0.5,5.5033183097839355,1397.8948974609375,8.333579063415527,0.10599202662706375,1.0031293630599976,6.795101165771484,1.1888269186019897,43.386077880859375,2.0855872631073,42.849647521972656,1.4368822574615479,28.4152774810791,0.6306983232498169,0.10559423267841339,8.013250350952148,25.750080108642578,2.031013250350952,217.4908447265625,3.3143062591552734,608.7984008789062,2.9547377380367834e-06,1.1654562870333507e-09,4.5933685302734375,37.21528244018555,49.60661697387695,0.07020833343267441,9.103818893432617,0.38035205006599426
374,145879.006875,404696.59375,145876.31809375,1.4317854669094086,2.514002098083496,1.0,0.5,7.072319030761719,2327.26318359375,11.496217727661133,0.2097368687391281,0.9596555233001709,6.746809482574463,1.0554981231689453,44.12145233154297,1.9386109113693237,40.72866439819336,1.1803157329559326,27.1510009765625,0.6306983232498169,0.10559423267841339,8.055581092834473,28.073698043823242,2.0915884971618652,227.16819763183594,2.3196845054626465,436.8126525878906,2.9547377380367834e-06,1.1654562870333507e-09,4.796505928039551,44.58083724975586,52.33774948120117,0.07598449289798737,9.087970733642578,0.3782739043235779
375,179057.37328125,182028.375,179054.7078125,1.4656319174766541,2.401476706504822,1.0,0.5,6.375218868255615,1521.738525390625,8.205284118652344,0.0917993113398552,0.8793420791625977,5.854754447937012,0.8203166723251343,33.477561950683594,1.457240104675293,30.987503051757812,0.9388913512229919,20.837661743164062,0.6306983232498169,0.10559423267841339,6.359370231628418,26.79943084716797,1.6802870035171509,206.31314086914062,2.1693150997161865,430.57379150390625,2.9547377380367834e-06,1.1654562870333507e-09,4.4873762130737305,38.231876373291016,51.051361083984375,0.07445760071277618,8.25155258178711,0.35232827067375183
376,137260.601953125,151143.953125,137257.67246875,1.4295842943191528,3.0010531101226805,1.0,0.5,5.36574649810791,1355.8685302734375,8.403070449829102,0.10117157548666,0.8535062670707703,5.817931652069092,0.9151723980903625,37.21410369873047,1.7230538129806519,37.923709869384766,0.9877831935882568,22.092172622680664,0.6306983232498169,0.10559423267841339,7.200430870056152,26.205472946166992,1.8567912578582764,232.62672424316406,2.1831204891204834,467.03704833984375,2.9547377380367834e-06,1.1654562870333507e-09,4.465485572814941,36.6522102355957,50.264625549316406,0.07317043095827103,8.701321601867676,0.3705235719680786
377,131527.808359375,326559.0,131524.92840625,1.445850447654724,2.8678980197906494,1.0,0.5,5.76043176651001,2080.030029296875,9.760251998901367,0.11932562291622162,0.9959381222724915,7.041617393493652,0.9335470199584961,36.84563064575195,1.7017699480056763,35.86370086669922,1.0257247686386108,21.18243980407715,0.6306983232498169,0.10559423267841339,6.901629447937012,25.607816696166992,1.5822813510894775,199.08592224121094,2.0453524589538574,447.3000183105469,2.9547377380367834e-06,1.1654562870333507e-09,4.475276947021484,42.035430908203125,51.0331916809082,0.07433653622865677,8.272998809814453,0.3620246350765228
378,122643.456796875,185855.328125,122640.522859375,1.4728686430454254,2.9226928730010986,1.0,0.5,4.959311485290527,1529.633544921875,9.548739433288574,0.12308316677808762,0.8714309930801392,5.969306468963623,0.9215573072433472,35.70551300048828,1.6614655256271362,34.24922180175781,1.0481125116348267,22.443368911743164,0.6306983232498169,0.10559423267841339,6.837796211242676,25.882701873779297,1.7805655002593994,212.79739379882812,2.2520911693573,460.32855224609375,2.9547377380367834e-06,1.1654562870333507e-09,4.446631908416748,36.4897346496582,51.16942596435547,0.07416817545890808,8.395929336547852,0.3430910110473633
379,154417.07109375,142121.046875,154413.8886875,1.4251698229312897,3.514127731323242,1.0,0.5,6.248781681060791,1322.6444091796875,9.396459579467773,0.1203610748052597,0.9602688550949097,6.454044818878174,0.9031174778938293,35.1815299987793,1.630324363708496,33.961326599121094,1.0087908506393433,21.28194236755371,0.6306983232498169,0.10559423267841339,6.9963531494140625,25.50278663635254,1.562259554862976,197.34226989746094,2.0843253135681152,443.0378723144531,2.9547377380367834e-06,1.1654562870333507e-09,4.859871864318848,38.9961051940918,51.196693420410156,0.07488904893398285,8.115594863891602,0.35574349761009216
380,139179.8360625,239317.65625,139176.88278125,1.4492831082344055,3.007536865234375,1.0,0.5,4.848800182342529,1769.251220703125,7.845196723937988,0.09361347556114197,1.0124847888946533,7.035586357116699,0.9324586987495422,34.34843826293945,1.7596306800842285,35.43038558959961,1.0904442071914673,22.341550827026367,0.6306983232498169,0.10559423267841339,7.49118185043335,29.978517532348633,1.9509581327438354,214.44259643554688,2.1519455909729004,410.6118469238281,2.9547377380367834e-06,1.1654562870333507e-09,5.512768268585205,41.285797119140625,51.197547912597656,0.07342396676540375,8.732759475708008,0.3665952980518341
381,173773.2900625,279592.65625,173770.51359375,1.4699674072265625,2.6111238021850585,1.0,0.5,4.36617374420166,1912.899658203125,7.942028522491455,0.08520612120628357,0.912562370300293,6.412458419799805,0.9076568484306335,36.423423767089844,1.5929298400878906,33.2015380859375,1.0130133628845215,22.605758666992188,0.6306983232498169,0.10559423267841339,6.088283538818359,24.4918155670166,1.7011371850967407,219.29830932617188,2.2704453468322754,449.28680419921875,2.9547377380367834e-06,1.1654562870333507e-09,4.864767551422119,39.46349334716797,51.44126510620117,0.07590310275554657,8.628069877624512,0.37157052755355835
382,140417.06865625,114782.5625,140414.374,1.4241614546775818,2.540389885902405,1.0,0.5,4.977670192718506,1180.5107421875,8.641166687011719,0.10459525138139725,0.8551568984985352,5.584596157073975,0.9058806300163269,35.78312683105469,1.6736445426940918,35.47426223754883,1.0122419595718384,22.23436737060547,0.6306983232498169,0.10559423267841339,8.031761169433594,27.671310424804688,1.7503762245178223,199.4549560546875,2.1461920738220215,410.0251770019531,2.9547377380367834e-06,1.1654562870333507e-09,5.186309814453125,39.93632888793945,50.009239196777344,0.07186271250247955,8.836250305175781,0.3710207939147949
383,114230.2584375,251275.25,114227.3204375,1.3525621886253356,3.1704832439422606,1.0,0.5,5.16046142578125,1813.4378662109375,8.783820152282715,0.10871811211109161,0.9394687414169312,6.485342025756836,0.8847118616104126,34.88959884643555,1.6128549575805664,34.78312301635742,0.9862328171730042,20.607820510864258,0.6306983232498169,0.10559423267841339,7.248134136199951,26.165136337280273,1.6218621730804443,187.92298889160156,2.1441729068756104,434.6913146972656,2.9547377380367834e-06,1.1654562870333507e-09,4.3559675216674805,37.723060607910156,50.7805290222168,0.07354137301445007,7.856311798095703,0.34094172716140747
384,123742.61653125,85838.015625,123739.8055625,1.4761259660720825,2.670403118133545,1.0,0.5,4.2826972007751465,993.9759521484375,8.670317649841309,0.10265292227268219,0.8512994050979614,5.877574920654297,0.9156465530395508,33.84572219848633,1.696728229522705,35.45869827270508,1.0680283308029175,21.874332427978516,0.6306983232498169,0.10559423267841339,7.282560348510742,25.677560806274414,1.7534289360046387,201.23451232910156,2.217100143432617,410.2271423339844,2.9547377380367834e-06,1.1654562870333507e-09,4.46396541595459,36.945152282714844,50.405818939208984,0.0723872259259224,8.629876136779785,0.34462836384773254
385,134024.034125,127114.7265625,134020.02215625,1.4894612550735473,5.044164057731629,1.0,0.5,4.953831672668457,1236.2933349609375,9.367706298828125,0.13110865652561188,0.8457313179969788,5.915841102600098,0.8450347781181335,33.87519454956055,1.5911225080490112,34.210296630859375,0.9592443704605103,20.36456298828125,0.6306983232498169,0.10559423267841339,6.689061164855957,25.452943801879883,1.7913132905960083,208.5012664794922,2.1722209453582764,450.35101318359375,2.9547377380367834e-06,1.1654562870333507e-09,4.285833835601807,38.18617630004883,51.129974365234375,0.0740705356001854,8.074796676635742,0.34709370136260986
386,135312.24796875,121372.5390625,135308.845671875,1.4580418252944947,3.8880392007827758,1.0,0.5,4.492427349090576,1218.4288330078125,8.914594650268555,0.10516884177923203,0.8201127052307129,5.632070541381836,0.9483885765075684,35.5742301940918,1.5901671648025513,33.15232849121094,1.1201049089431763,22.627065658569336,0.6306983232498169,0.10559423267841339,6.837833881378174,25.37644386291504,1.8600722551345825,214.211181640625,2.0114142894744873,404.6341552734375,2.9547377380367834e-06,1.1654562870333507e-09,4.6269211769104,38.177947998046875,50.379093170166016,0.07314250618219376,8.68575668334961,0.34842172265052795
387,130112.99125,172828.28125,130109.97690625,1.456370581150055,3.1155759229660034,1.0,0.5,4.410136699676514,1484.714599609375,8.307012557983398,0.09967341274023056,1.0221627950668335,7.057837963104248,0.932556688785553,37.83163833618164,1.694413423538208,36.79072952270508,1.0506142377853394,23.3787899017334,0.6306983232498169,0.10559423267841339,6.413070201873779,25.550535202026367,1.7868949174880981,205.5335235595703,2.049833059310913,409.010009765625,2.9547377380367834e-06,1.1654562870333507e-09,5.051741600036621,40.34797668457031,51.046783447265625,0.07495329529047012,8.364336013793945,0.35427722334861755
388,136947.98728125,162419.25,136945.111453125,1.4232383685112,2.904013355255127,1.0,0.5,5.267779350280762,1430.380859375,10.309591293334961,0.16305094957351685,0.9193962216377258,6.523878574371338,0.9428180456161499,35.53881072998047,1.682099461555481,34.23332977294922,1.0618705749511719,21.954486846923828,0.6306983232498169,0.10559423267841339,7.950628757476807,27.730365753173828,1.7726103067398071,217.607421875,2.254072904586792,418.60406494140625,2.9547377380367834e-06,1.1654562870333507e-09,4.893158912658691,39.317344665527344,50.486541748046875,0.0734977200627327,9.463069915771484,0.3666686713695526
389,159938.5816875,123740.703125,159935.67209375,1.4176030588150024,2.984593807220459,1.0,0.5,5.352728366851807,1215.9580078125,8.721914291381836,0.10508610308170319,0.8785269260406494,5.972076416015625,0.9042273163795471,36.585208892822266,1.654158353805542,34.79079818725586,1.0488210916519165,23.416044235229492,0.6306983232498169,0.10559423267841339,7.271002769470215,25.609710693359375,1.961485505104065,221.8328857421875,2.249174118041992,446.3161926269531,2.9547377380367834e-06,1.1654562870333507e-09,4.928125381469727,39.979068756103516,50.35713195800781,0.07347060739994049,9.374176025390625,0.3720830976963043
390,120033.33434375,74942.7734375,120030.53853125,1.4493669514656067,2.693741460800171,1.0,0.5,3.951714277267456,912.17333984375,8.132431983947754,0.08955062925815582,0.8314657807350159,5.7356672286987305,0.8793749809265137,34.704673767089844,1.567190170288086,33.10881042480469,0.999265193939209,22.07128143310547,0.6306983232498169,0.10559423267841339,6.91842794418335,23.974843978881836,1.5986011028289795,198.26019287109375,2.1877074241638184,415.9652099609375,2.9547377380367834e-06,1.1654562870333507e-09,4.458075523376465,37.238494873046875,50.543182373046875,0.072581447660923,8.636490821838379,0.3438344895839691
391,141603.366734375,275603.96875,141600.6118125,1.4325959014892578,2.644287595748901,1.0,0.5,5.42160177230835,1889.7559814453125,9.428315162658691,0.1450572907924652,0.906366765499115,6.271475315093994,1.0642142295837402,41.449954986572266,1.7211112976074219,36.34562301635742,1.1509310007095337,24.94205665588379,0.6306983232498169,0.10559423267841339,7.449959754943848,27.408111572265625,1.9377059936523438,229.274169921875,2.47174334526062,478.2125549316406,2.9547377380367834e-06,1.1654562870333507e-09,4.689772129058838,39.363250732421875,50.23115158081055,0.07333044707775116,8.752922058105469,0.37980297207832336
392,137919.848140625,208519.9375,137917.143234375,1.4374917526245117,2.534133457183838,1.0,0.5,5.490942478179932,1641.6226806640625,7.904716491699219,0.09307269006967545,0.7889350652694702,5.461078643798828,1.1748501062393188,45.43324279785156,1.7541557550430298,35.48223114013672,1.3392925262451172,28.477750778198242,0.6306983232498169,0.10559423267841339,7.3227458000183105,28.205387115478516,1.8585926294326782,222.42547607421875,2.2896103858947754,410.041015625,2.9547377380367834e-06,1.1654562870333507e-09,5.276757717132568,42.01628875732422,50.01348114013672,0.07306962460279465,9.182018280029297,0.3621819019317627
393,166622.7119375,224199.125,166620.098578125,1.4223440413475037,2.3827324028015138,1.0,0.5,4.833465576171875,1693.10693359375,8.134456634521484,0.09769932925701141,0.8791657090187073,6.037501335144043,0.9197956919670105,35.51161193847656,1.7706208229064941,35.40370178222656,1.0202137231826782,21.47029685974121,0.6306983232498169,0.10559423267841339,8.48678207397461,29.134021759033203,1.9497401714324951,216.7717742919922,2.5435726642608643,468.7579040527344,2.9547377380367834e-06,1.1654562870333507e-09,4.811182022094727,39.61149978637695,49.80152893066406,0.07240979373455048,8.478198051452637,0.36532190442085266
394,144079.56459375,149661.90625,144076.864625,1.4736693806648253,2.4531828470230104,1.0,0.5,5.433119297027588,1364.978759765625,9.962491989135742,0.1497328132390976,0.8748360872268677,5.962586402893066,1.0196332931518555,40.842811584472656,1.7382210493087769,36.73261642456055,1.1220946311950684,25.110010147094727,0.6306983232498169,0.10559423267841339,6.963583946228027,25.401086807250977,1.8078405857086182,207.302001953125,2.187882661819458,428.3116760253906,2.9547377380367834e-06,1.1654562870333507e-09,4.353461265563965,36.37096405029297,50.35282897949219,0.07512281835079193,8.376018524169922,0.3542180061340332
395,126629.71503125,96465.8359375,126627.029265625,1.4178412361145019,2.5354181747436524,1.0,0.5,3.897773504257202,1068.0621337890625,8.230636596679688,0.08915182948112488,0.7951006293296814,5.656322002410889,0.8940635919570923,34.72072219848633,1.5599652528762817,33.39981460571289,0.9462480545043945,20.846792221069336,0.6306983232498169,0.10559423267841339,6.872498989105225,23.9775390625,1.5143464803695679,179.95301818847656,2.156794786453247,415.49456787109375,2.9547377380367834e-06,1.1654562870333507e-09,4.324738502502441,36.897464752197266,50.40978240966797,0.07365486025810242,8.349617004394531,0.3379775285720825
396,148711.49575,168007.5,148708.8310625,1.462383310317993,2.403151587486267,1.0,0.5,4.999035835266113,1464.3338623046875,8.968235969543457,0.13052284717559814,0.8547542691230774,5.792626857757568,0.9918616414070129,38.80257797241211,1.8337445259094238,36.45854568481445,1.1504089832305908,24.436084747314453,0.6306983232498169,0.10559423267841339,7.696681499481201,26.024646759033203,1.841317892074585,211.75868225097656,1.96635103225708,396.73388671875,2.9547377380367834e-06,1.1654562870333507e-09,4.528835296630859,37.762962341308594,50.68935775756836,0.07436832040548325,8.506135940551758,0.3616850674152374
397,114401.375171875,148236.875,114398.64315625,1.4581444816589355,2.548083149909973,1.0,0.5,3.9382259845733643,1372.4703369140625,8.522214889526367,0.09847069531679153,0.8325995206832886,5.884309768676758,0.9698058366775513,36.16059875488281,1.474633812904358,30.71722412109375,1.1566308736801147,23.71109962463379,0.6306983232498169,0.10559423267841339,6.152414321899414,24.016098022460938,1.6733911037445068,203.9530487060547,1.8997271060943604,381.16680908203125,2.9547377380367834e-06,1.1654562870333507e-09,4.312119483947754,36.17942810058594,50.02033615112305,0.07348529249429703,8.571642875671387,0.3476767838001251
398,131689.4676875,172549.9375,131686.7884375,1.439685990333557,2.4776921854019167,1.0,0.5,4.261849880218506,1471.0740966796875,8.976527214050293,0.11314346641302109,0.8675007224082947,6.445064544677734,0.8411135673522949,33.591678619384766,1.6042962074279785,32.76774215698242,0.9801639318466187,21.565582275390625,0.6306983232498169,0.10559423267841339,6.775029182434082,22.395421981811523,1.6299201250076294,206.74375915527344,2.2498207092285156,451.90509033203125,2.9547377380367834e-06,1.1654562870333507e-09,4.5475335121154785,38.02407455444336,49.012149810791016,0.07116885483264923,8.600905418395996,0.35004323720932007
399,125450.08915625,145890.21875,125447.489625,1.4061326503753662,2.386709581375122,1.0,0.5,5.455366611480713,1335.6553955078125,10.636445045471191,0.17187127470970154,0.8393350839614868,5.699710845947266,0.845523476600647,34.16411209106445,1.6631273031234741,34.355621337890625,0.9674428105354309,21.099472045898438,0.6306983232498169,0.10559423267841339,7.850419521331787,27.60694122314453,1.7669068574905396,224.5213165283203,2.1343255043029785,450.6260986328125,2.9547377380367834e-06,1.1654562870333507e-09,4.533499240875244,37.46978759765625,49.373348236083984,0.07240806519985199,8.916940689086914,0.3629908263683319
400,124862.79190625,64532.19140625,124859.79975,1.4452739405632018,3.0937451362609862,1.0,0.5,3.800569534301758,835.7570190429688,8.443037986755371,0.1066126897931099,0.8181560039520264,5.490823745727539,0.905545711517334,33.01218795776367,1.6074093580245972,30.90072250366211,1.0312694311141968,20.453779220581055,0.6306983232498169,0.10559423267841339,7.301600456237793,24.698984146118164,1.7317798137664795,199.798583984375,2.0159356594085693,400.5835876464844,2.9547377380367834e-06,1.1654562870333507e-09,4.711496353149414,38.06266403198242,48.96536636352539,0.0712585300207138,8.251410484313965,0.3375883400440216
401,139665.53540625,106060.3125,139662.8031875,1.448966703414917,2.5671130027770994,1.0,0.5,4.343079566955566,1106.8677978515625,8.572476387023926,0.0963025912642479,0.8111541271209717,5.5851731300354,0.8592474460601807,34.19089126586914,1.6402740478515625,34.939640045166016,0.9731165170669556,21.052671432495117,0.6306983232498169,0.10559423267841339,6.828583240509033,23.859580993652344,1.9592444896697998,219.52879333496094,2.1406569480895996,454.4618225097656,2.9547377380367834e-06,1.1654562870333507e-09,4.4150495529174805,38.7779655456543,49.281856536865234,0.07109353691339493,8.736455917358398,0.35429367423057556
402,125049.481578125,486807.5,125046.744609375,1.4499509539604187,2.574124165534973,1.0,0.5,4.701401233673096,2570.260009765625,7.9546637535095215,0.08505965024232864,0.9064649343490601,6.699127197265625,0.8740916848182678,32.944644927978516,1.5496799945831299,31.69632911682129,0.9607436060905457,19.75432777404785,0.6306983232498169,0.10559423267841339,7.350544452667236,24.73219108581543,1.370215654373169,188.39794921875,2.020477294921875,410.7188720703125,2.9547377380367834e-06,1.1654562870333507e-09,4.700950622558594,41.5390625,49.6966552734375,0.07224196195602417,8.46037769317627,0.3524998128414154
403,153890.40196875,120343.015625,153887.5713125,1.4451552596092223,2.770164119720459,1.0,0.5,4.2346625328063965,1175.697021484375,8.193354606628418,0.09278424084186554,0.7897648215293884,5.454431533813477,1.0027421712875366,38.45542526245117,1.5894849300384521,34.016231536865234,1.0374290943145752,21.809778213500977,0.6306983232498169,0.10559423267841339,7.744923114776611,25.277040481567383,1.8605936765670776,223.64480590820312,2.439082622528076,497.361572265625,2.9547377380367834e-06,1.1654562870333507e-09,4.212886333465576,36.75581359863281,48.67100524902344,0.07052987813949585,8.825489044189453,0.36512520909309387
404,126027.8463125,99540.9765625,126024.886625,1.4444160413742066,3.028890497207642,1.0,0.5,5.606554985046387,1095.2554931640625,10.20674991607666,0.13444308936595917,0.8617902994155884,5.902833938598633,0.8633235692977905,35.64302444458008,1.4727534055709839,32.8475456237793,1.0158154964447021,23.094619750976562,0.6306983232498169,0.10559423267841339,6.20909309387207,24.509897232055664,1.779127836227417,194.50221252441406,2.0995900630950928,388.9668884277344,2.9547377380367834e-06,1.1654562870333507e-09,4.350414752960205,36.35257339477539,49.378875732421875,0.07229961454868317,8.23965835571289,0.3471144139766693
405,129865.250046875,309675.78125,129862.427,1.453756978034973,2.738422463417053,1.0,0.5,4.814826965332031,2038.7427978515625,8.955705642700195,0.11066683381795883,0.8852894306182861,6.655292987823486,0.8337688446044922,33.84986877441406,1.4893323183059692,30.581756591796875,0.9641713500022888,21.567529678344727,0.6306983232498169,0.10559423267841339,6.317384719848633,23.92392921447754,1.505967378616333,190.541748046875,1.9077483415603638,371.1538391113281,2.9547377380367834e-06,1.1654562870333507e-09,4.286614418029785,41.73350143432617,49.909969329833984,0.07258632034063339,8.404067993164062,0.3511640727519989
406,149017.087109375,106176.7109375,149014.2688125,1.4486297369003296,2.7392131328582763,1.0,0.5,4.515613555908203,1121.685302734375,8.193098068237305,0.09673427045345306,0.8439835906028748,5.785574436187744,1.0507067441940308,39.67737579345703,1.7085967063903809,34.160648345947266,1.2170556783676147,24.811304092407227,0.6306983232498169,0.10559423267841339,7.1072282791137695,24.840639114379883,1.829189419746399,202.82151794433594,2.0526251792907715,426.3996887207031,2.9547377380367834e-06,1.1654562870333507e-09,4.248931407928467,36.23529815673828,50.01519775390625,0.0725100189447403,8.335023880004883,0.3430190682411194
407,125071.441859375,138617.078125,125068.651453125,1.4110125694274902,2.759849096298218,1.0,0.5,3.9984936714172363,1310.3123779296875,8.548944473266602,0.10475125163793564,0.8715111613273621,5.941606044769287,0.9117985963821411,34.283531188964844,1.5423574447631836,31.75977325439453,1.042043685913086,21.558086395263672,0.6306983232498169,0.10559423267841339,6.60087776184082,22.853471755981445,1.6598567962646484,203.73915100097656,2.105492115020752,421.5661315917969,2.9547377380367834e-06,1.1654562870333507e-09,4.1496405601501465,35.55929946899414,49.396484375,0.07140877842903137,8.431866645812988,0.33875444531440735
408,133464.150890625,113367.953125,133461.405984375,1.4607858958244324,2.5695135622024536,1.0,0.5,4.309177398681641,1172.3133544921875,7.5882344245910645,0.08555181324481964,0.9004008173942566,6.21388578414917,0.8969993591308594,33.56228256225586,1.6000781059265137,32.28948974609375,1.0037381649017334,20.828893661499023,0.6306983232498169,0.10559423267841339,6.970767021179199,26.91684913635254,1.6697019338607788,196.4715576171875,2.124627113342285,411.4335021972656,2.9547377380367834e-06,1.1654562870333507e-09,4.762325286865234,39.567771911621094,49.69638442993164,0.0721069872379303,8.564760208129883,0.3503061830997467
409,113908.6981875,115598.8828125,113905.9391796875,1.4374725983142853,2.6447252540588377,1.0,0.5,4.612279891967773,1194.585205078125,8.711006164550781,0.12514668703079224,0.8175874352455139,5.520288944244385,1.0489511489868164,40.674285888671875,1.5535659790039062,31.525291442871094,1.1700572967529297,24.704601287841797,0.6306983232498169,0.10559423267841339,6.509963512420654,24.12454605102539,1.5834205150604248,190.65728759765625,1.998282551765442,386.9817810058594,2.9547377380367834e-06,1.1654562870333507e-09,4.616398334503174,36.7708740234375,49.80243682861328,0.07325612753629684,8.156908988952637,0.3443659543991089
410,128452.3209375,229211.453125,128449.5009375,1.393593276977539,2.853099422454834,1.0,0.5,5.376930236816406,1685.4697265625,9.318374633789062,0.11844941228628159,0.9700282216072083,6.574807643890381,1.0378903150558472,39.15367889404297,1.8290191888809204,37.89118576049805,1.0932711362838745,22.373798370361328,0.6306983232498169,0.10559423267841339,7.924840450286865,25.083261489868164,1.8505115509033203,222.57823181152344,2.735944986343384,559.3993530273438,2.9547377380367834e-06,1.1654562870333507e-09,5.304586410522461,38.97572708129883,49.34169006347656,0.0709882378578186,9.565498352050781,0.3699018955230713
411,131537.0373125,138319.875,131533.996,1.4932159323692322,3.0961607055664064,1.0,0.5,4.7510175704956055,1308.5361328125,8.169183731079102,0.0900799110531807,0.8742581009864807,6.011847972869873,0.9321756362915039,35.12477111816406,1.513681411743164,31.137556076049805,1.0316855907440186,21.313684463500977,0.6306983232498169,0.10559423267841339,6.544561862945557,24.41508674621582,1.6223512887954712,193.48826599121094,2.024123191833496,426.8262634277344,2.9547377380367834e-06,1.1654562870333507e-09,4.394742488861084,35.778343200683594,49.85333251953125,0.07229193300008774,8.224944114685059,0.3474156856536865
412,135629.11315625,115860.6328125,135626.226359375,1.4775706663131714,2.818806692123413,1.0,0.5,4.199812889099121,1195.1417236328125,8.087881088256836,0.09277195483446121,0.791578471660614,5.419200420379639,0.944782018661499,41.61212921142578,1.5920768976211548,35.70314025878906,1.0733813047409058,26.169769287109375,0.6306983232498169,0.10559423267841339,6.2625861167907715,24.53389549255371,1.7738395929336548,206.3063507080078,1.899026870727539,381.45062255859375,2.9547377380367834e-06,1.1654562870333507e-09,4.024665832519531,35.68769073486328,50.22984313964844,0.07379540055990219,8.221850395202637,0.3401319980621338
413,116659.16978125,149432.6875,116656.476546875,1.4504959993362427,2.486839572906494,1.0,0.5,5.502612590789795,1373.82275390625,9.813443183898926,0.14148706197738647,0.8856787085533142,6.030766010284424,1.0457950830459595,41.30580520629883,1.6588127613067627,34.03770446777344,1.1141762733459473,24.79112434387207,0.6306983232498169,0.10559423267841339,7.461840629577637,24.465024948120117,1.8003374338150024,205.8809356689453,2.1983628273010254,396.1275939941406,2.9547377380367834e-06,1.1654562870333507e-09,4.225912570953369,35.037010192871094,49.79513168334961,0.07229923456907272,8.579282760620117,0.34423670172691345
414,118465.73140625,98174.8359375,118462.958203125,1.4249000177383422,2.6938145713806154,1.0,0.5,4.386867046356201,1052.816650390625,9.454894065856934,0.14866401255130768,0.9103800058364868,6.114713668823242,0.9118796586990356,37.40888977050781,1.588979721069336,33.942543029785156,1.020816683769226,23.288570404052734,0.6306983232498169,0.10559423267841339,6.836455345153809,23.669700622558594,1.6962032318115234,209.22842407226562,2.1730716228485107,466.2012023925781,2.9547377380367834e-06,1.1654562870333507e-09,4.443961143493652,34.50680160522461,49.02397537231445,0.07148654758930206,8.591293334960938,0.3556041419506073
