timestep,reward,length,violations,thrust,sfc,T4
124600,-232.725702,200,68,10360.400000000001,0.648949146270752,2784.12109375
124800,91.956792,200,16,9614.5078125,0.7482070475816727,2763.69921875
125000,259.702559,200,0,5053.739062500001,0.5902744084596634,2739.79931640625
125200,-394.965671,200,92,8844.1375,0.8092553168535233,2749.72509765625
125400,-125.337174,200,55,5043.6125,0.5895333364605904,2739.752685546875
125600,-7.818128,200,39,5048.7015625,0.5899142101407051,2739.7763671875
125800,-148.222904,200,59,10360.400000000001,0.648949146270752,2784.12109375
126000,-228.157142,200,66,5043.6125,0.5895333364605904,2739.752685546875
126200,71.767012,200,27,10360.400000000001,0.648949146270752,2784.12109375
126400,-297.31226,200,85,5043.6125,0.5895333364605904,2739.752685546875
126600,-74.440919,200,48,5043.6125,0.5895333364605904,2739.752685546875
126800,-48.149779,200,38,5043.6125,0.5895333364605904,2739.752685546875
127000,30.004612,200,21,9769.3953125,0.7313720881938934,2767.377197265625
127200,179.140204,200,2,10360.400000000001,0.648949146270752,2784.12109375
127400,194.858673,200,1,5074.931250000001,0.5916287377476692,2739.890869140625
127600,-133.441357,200,50,5047.2453125,0.5898074060678482,2739.769775390625
127800,-150.037778,200,62,10360.400000000001,0.648949146270752,2784.12109375
128000,-694.374329,200,144,5055.5265625,0.5903986096382141,2739.807373046875
128200,19.538481,200,26,5043.6125,0.5895333364605904,2739.752685546875
128400,-306.400856,200,86,10360.2859375,0.6489729881286621,2784.1171875
128600,-222.464738,200,71,5043.6125,0.5895333364605904,2739.752685546875
128800,-230.211753,200,67,5088.8890625,0.5923843383789062,2739.947265625
129000,51.709828,200,30,8560.1234375,0.8146773278713226,2746.828125
129200,218.776655,200,1,10360.400000000001,0.648949146270752,2784.12109375
129400,138.119447,200,17,8363.800000000001,0.8107957988977432,2745.55615234375
129600,-553.100064,200,122,5043.6125,0.5895333364605904,2739.752685546875
129800,-209.416805,200,69,5043.6125,0.5895333364605904,2739.752685546875
130000,259.784436,200,0,9616.175000000001,0.7480309903621674,2763.737548828125
130200,-138.70416,200,47,10360.400000000001,0.648949146270752,2784.12109375
130400,130.152692,200,5,5043.610937500001,0.5895335227251053,2739.752685546875
130600,193.654638,200,2,10360.400000000001,0.648949146270752,2784.12109375
130800,56.379132,200,22,8411.5609375,0.8123556524515152,2745.81298828125
131000,-501.574984,200,107,10360.400000000001,0.648949146270752,2784.12109375
131200,202.519565,200,1,10360.328125,0.6489641219377518,2784.11865234375
131400,-80.03385,200,38,10360.400000000001,0.648949146270752,2784.12109375
131600,260.855022,200,1,5043.6125,0.5895333364605904,2739.752685546875
131800,-304.612081,200,85,10360.3203125,0.6489656865596771,2784.11865234375
132000,-95.904396,200,46,8568.3265625,0.8146972209215164,2746.89404296875
132200,-389.351503,200,97,5043.6125,0.5895333364605904,2739.752685546875
132400,-43.127166,200,46,10331.4609375,0.6548217684030533,2783.146728515625
132600,-225.523578,200,67,5043.6125,0.5895333364605904,2739.752685546875
132800,86.937581,200,18,10340.493750000001,0.6530346721410751,2783.4482421875
133000,-80.449594,200,44,10360.400000000001,0.648949146270752,2784.12109375
133200,-735.031031,200,136,5043.610937500001,0.5895335227251053,2739.752685546875
133400,64.652871,200,20,10360.400000000001,0.648949146270752,2784.12109375
133600,184.124954,200,4,5043.6125,0.5895333364605904,2739.752685546875
133800,-54.198903,200,36,10342.721875000001,0.6525871157646179,2783.523193359375
134000,-212.342963,200,64,10360.400000000001,0.648949146270752,2784.12109375
134200,242.931244,200,1,10360.31875,0.6489662081003189,2784.118408203125
134400,-50.788707,200,47,5043.610937500001,0.5895335227251053,2739.752685546875
134600,-399.32734,200,90,5043.610937500001,0.5895335227251053,2739.752685546875
134800,-240.335937,200,67,5043.610937500001,0.5895335227251053,2739.752685546875
135000,251.612997,200,0,10360.400000000001,0.648949146270752,2784.12109375
135200,192.83846,200,2,9151.1921875,0.791156142950058,2754.30419921875
135400,-47.798364,200,45,10360.400000000001,0.648949146270752,2784.12109375
135600,-343.814303,200,78,10360.400000000001,0.648949146270752,2784.12109375
135800,194.174251,200,2,10360.400000000001,0.648949146270752,2784.12109375
136000,-245.075749,200,68,5043.6125,0.5895333364605904,2739.752685546875
136200,18.962104,200,36,9150.4625,0.7912112772464752,2754.29150390625
136400,246.624993,200,1,10360.400000000001,0.648949146270752,2784.12109375
136600,204.244609,200,1,5044.309375000001,0.5895863100886345,2739.756103515625
136800,117.920013,200,13,10360.278125,0.6489744782447815,2784.1171875
137000,14.62801,200,31,5044.371875000001,0.5895910784602165,2739.75634765625
137200,184.480234,200,3,10360.400000000001,0.648949146270752,2784.12109375
137400,-260.257165,200,78,5043.610937500001,0.5895335227251053,2739.752685546875
137600,-16.141838,200,42,5048.9953125,0.5899352952837944,2739.77783203125
137800,257.226514,200,0,5048.659375,0.5899108201265335,2739.776123046875
138000,-239.049845,200,75,9109.078125,0.7942603528499603,2753.58984375
138200,211.510797,200,1,10360.400000000001,0.648949146270752,2784.12109375
138400,-327.375956,200,79,10360.25625,0.6489791721105576,2784.116455078125
138600,52.833382,200,30,8989.0203125,0.8020917326211929,2751.701416015625
138800,-61.038075,200,48,5043.6125,0.5895333364605904,2739.752685546875
139000,-231.599479,200,61,10360.400000000001,0.648949146270752,2784.12109375
139200,138.52375,200,11,5044.471875,0.5895989388227463,2739.7568359375
139400,146.748357,200,2,10360.400000000001,0.648949146270752,2784.12109375
139600,-61.393868,200,41,9176.456250000001,0.7892125844955444,2754.744873046875
139800,124.892919,200,12,5044.400000000001,0.5895935744047165,2739.756591796875
140000,165.006003,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
140200,177.861642,200,2,10360.3984375,0.64894899725914,2784.12109375
140400,149.560941,200,14,5043.610937500001,0.5895335227251053,2739.752685546875
140600,-352.322731,200,90,5043.610937500001,0.5895335227251053,2739.752685546875
140800,113.248955,200,3,10360.400000000001,0.648949146270752,2784.12109375
141000,130.963191,200,18,5044.3734375,0.5895917117595673,2739.75634765625
141200,60.799898,200,25,8757.5671875,0.8121901750564575,2748.70556640625
141400,118.938216,200,18,5043.610937500001,0.5895335227251053,2739.752685546875
141600,-249.543109,200,68,5044.34375,0.5895894393324852,2739.756103515625
141800,-267.780697,200,59,10360.25,0.648980587720871,2784.1162109375
142000,-22.585552,200,42,10261.121875,0.6675326824188232,2780.8740234375
142200,-141.793924,200,58,8185.76875,0.8013216406106949,2744.8857421875
142400,-365.055608,200,80,5047.753125,0.589844286441803,2739.77197265625
142600,-200.754217,200,60,10360.400000000001,0.648949146270752,2784.12109375
142800,-45.386407,200,43,5043.610937500001,0.5895335227251053,2739.752685546875
143000,257.206227,200,0,10360.400000000001,0.648949146270752,2784.12109375
143200,28.033186,200,28,5043.610937500001,0.5895335227251053,2739.752685546875
143400,106.296735,200,20,5043.610937500001,0.5895335227251053,2739.752685546875
143600,-68.540417,200,42,5043.6125,0.5895333364605904,2739.752685546875
143800,-181.277057,200,58,5043.610937500001,0.5895335227251053,2739.752685546875
144000,138.194336,200,3,10360.400000000001,0.648949146270752,2784.12109375
144200,-176.368333,200,58,10360.203125,0.6489906460046768,2784.114501953125
144400,-306.350847,200,85,5043.6125,0.5895333364605904,2739.752685546875
144600,213.528927,200,1,10271.634375000001,0.6657525897026062,2781.205322265625
144800,64.502942,200,21,5043.610937500001,0.5895335227251053,2739.752685546875
145000,109.834946,200,14,5043.610937500001,0.5895335227251053,2739.752685546875
145200,-328.192076,200,82,10360.3984375,0.64894899725914,2784.12109375
145400,183.243708,200,2,5043.8546875,0.5895526707172394,2739.75390625
145600,-50.586608,200,39,10302.325,0.6603293120861053,2782.189208984375
145800,-137.622362,200,53,10360.400000000001,0.648949146270752,2784.12109375
146000,-62.412255,200,40,5043.6125,0.5895333364605904,2739.752685546875
146200,-65.297405,200,48,5051.6625,0.5901274457573891,2739.7900390625
146400,-139.010606,200,60,5043.610937500001,0.5895335227251053,2739.752685546875
146600,122.195442,200,15,6549.6671875,0.515669584274292,2747.127685546875
146800,-121.597069,200,57,5043.6125,0.5895333364605904,2739.752685546875
147000,135.54842,200,3,5043.668750000001,0.5895384773612022,2739.7529296875
147200,-138.817048,200,60,10346.921875,0.6517378240823746,2783.664306640625
147400,-133.65053,200,45,5060.442187500001,0.5907308682799339,2739.8291015625
147600,-259.98767,200,78,5043.6125,0.5895333364605904,2739.752685546875
147800,-113.877197,200,50,10351.896875,0.650719627737999,2783.83251953125
148000,-79.57377,200,43,5043.6125,0.5895333364605904,2739.752685546875
148200,-165.217668,200,49,5045.1046875,0.5896471440792084,2739.759765625
148400,173.033153,200,12,5043.6125,0.5895333364605904,2739.752685546875
148600,38.573136,200,24,6117.85,0.5355462431907654,2743.39892578125
148800,213.484366,200,1,5058.746875000001,0.5906174331903458,2739.82177734375
149000,97.992266,200,25,5061.098437500001,0.5907737836241722,2739.83203125
149200,-24.651982,200,36,10360.400000000001,0.648949146270752,2784.12109375
149400,192.225899,200,1,10357.243750000001,0.6496106833219528,2784.013671875
149600,-227.710545,200,58,5043.6125,0.5895333364605904,2739.752685546875
149800,-58.948176,200,43,10360.400000000001,0.648949146270752,2784.12109375
150000,-30.187761,200,43,5044.2609375,0.589582771062851,2739.755859375
150200,-156.896268,200,55,10357.493750000001,0.6495584547519684,2784.022216796875
150400,210.05739,200,1,10360.400000000001,0.648949146270752,2784.12109375
150600,-128.518228,200,57,5043.610937500001,0.5895335227251053,2739.752685546875
150800,183.529758,200,2,7889.012500000001,0.7720697671175003,2744.714111328125
151000,-21.976406,200,30,5065.4953125,0.5910570546984673,2739.85107421875
151200,-37.760512,200,29,5043.610937500001,0.5895335227251053,2739.752685546875
151400,-26.546366,200,35,10360.400000000001,0.648949146270752,2784.12109375
151600,-34.096284,200,42,5043.6125,0.5895333364605904,2739.752685546875
151800,18.99803,200,30,10360.400000000001,0.648949146270752,2784.12109375
152000,250.281926,200,1,10356.776562500001,0.6497079133987427,2783.997802734375
152200,53.928591,200,29,5043.610937500001,0.5895335227251053,2739.752685546875
152400,-314.008493,200,79,5044.275000000001,0.5895843729376793,2739.755859375
152600,-342.78079,200,84,5044.296875,0.5895855277776718,2739.755859375
152800,165.426767,200,12,5043.6125,0.5895333364605904,2739.752685546875
153000,193.057427,200,1,10360.400000000001,0.648949146270752,2784.12109375
153200,-180.455058,200,66,5150.459375,0.5945916473865509,2740.164306640625
153400,61.545396,200,15,5043.6125,0.5895333364605904,2739.752685546875
153600,-358.234055,200,84,10360.3984375,0.64894899725914,2784.12109375
153800,-182.391018,200,56,5043.6125,0.5895333364605904,2739.752685546875
154000,-9.171752,200,32,10360.400000000001,0.648949146270752,2784.12109375
154200,187.659963,200,1,5043.610937500001,0.5895335227251053,2739.752685546875
154400,192.772381,200,2,10358.1703125,0.649416595697403,2784.04541015625
154600,-51.74882,200,44,5043.6125,0.5895333364605904,2739.752685546875
154800,-452.59544,200,99,5043.6125,0.5895333364605904,2739.752685546875
155000,-64.054868,200,34,10360.3984375,0.64894899725914,2784.12109375
155200,-240.726781,200,68,5043.6125,0.5895333364605904,2739.752685546875
155400,-314.086861,200,87,5043.6125,0.5895333364605904,2739.752685546875
155600,-62.313341,200,48,8049.2578125,0.7900051772594452,2744.66552734375
155800,-294.505916,200,74,10360.3984375,0.64894899725914,2784.12109375
156000,136.076187,200,8,5043.6125,0.5895333364605904,2739.752685546875
156200,-393.965481,200,84,5043.6125,0.5895333364605904,2739.752685546875
156400,-355.529753,200,78,10360.3984375,0.64894899725914,2784.12109375
156600,116.120441,200,15,5043.6125,0.5895333364605904,2739.752685546875
156800,115.06708,200,20,5043.610937500001,0.5895335227251053,2739.752685546875
157000,94.967192,200,17,7804.157812500001,0.7604967802762985,2744.867431640625
157200,-98.882302,200,53,5043.6125,0.5895333364605904,2739.752685546875
157400,-188.441661,200,47,7107.0734375,0.604010783135891,2748.917236328125
157600,209.957941,200,1,5043.734375,0.5895433947443962,2739.75341796875
157800,0.100771,200,23,5043.6125,0.5895333364605904,2739.752685546875
158000,86.710194,200,26,10360.400000000001,0.648949146270752,2784.12109375
158200,-353.417519,200,78,10360.400000000001,0.648949146270752,2784.12109375
158400,-343.059286,200,90,5043.6125,0.5895333364605904,2739.752685546875
158600,-473.779037,200,110,10359.7171875,0.6490926444530487,2784.097900390625
158800,-228.948402,200,69,5043.6125,0.5895333364605904,2739.752685546875
159000,-67.411652,200,41,8804.75,0.8107222616672516,2749.246337890625
159200,234.97008,200,1,7344.8046875,0.671171024441719,2747.078125
159400,-62.462974,200,41,8789.7546875,0.8112233132123947,2749.070556640625
159600,-263.290212,200,64,10360.400000000001,0.648949146270752,2784.12109375
159800,-261.722813,200,78,8708.979687500001,0.8133608102798462,2748.186279296875
160000,-311.672286,200,86,5043.6125,0.5895333364605904,2739.752685546875
160200,-61.251384,200,41,5043.6125,0.5895333364605904,2739.752685546875
160400,-3.468934,200,25,10360.400000000001,0.648949146270752,2784.12109375
160600,137.762315,200,2,5043.6125,0.5895333364605904,2739.752685546875
160800,-81.963947,200,43,5043.615625,0.589534118771553,2739.752685546875
161000,-89.611452,200,44,10360.400000000001,0.648949146270752,2784.12109375
161200,-17.518403,200,34,5043.6125,0.5895333364605904,2739.752685546875
161400,-74.109786,200,42,5043.6203125,0.5895349383354187,2739.752685546875
161600,177.145725,200,3,5043.610937500001,0.5895335227251053,2739.752685546875
161800,-104.413933,200,54,5043.6125,0.5895333364605904,2739.752685546875
162000,63.858477,200,29,10359.3265625,0.6491748988628387,2784.084716796875
162200,-86.26741,200,42,5043.6125,0.5895333364605904,2739.752685546875
162400,260.693169,200,0,6759.157812500001,0.5244415998458862,2748.99462890625
162600,-110.838013,200,48,5043.6125,0.5895333364605904,2739.752685546875
162800,198.285375,200,1,10360.360937500001,0.6489571928977966,2784.119873046875
163000,-119.233626,200,47,5043.6125,0.5895333364605904,2739.752685546875
163200,208.621828,200,1,10360.385937500001,0.6489519774913788,2784.12060546875
163400,-259.324962,200,71,8663.11875,0.8141382783651352,2747.730712890625
163600,-95.925249,200,50,5043.6390625,0.5895356461405754,2739.7529296875
163800,-339.528221,200,82,10360.400000000001,0.648949146270752,2784.12109375
164000,-256.655759,200,76,5043.6125,0.5895333364605904,2739.752685546875
164200,17.663726,200,23,10360.400000000001,0.648949146270752,2784.12109375
164400,-170.258696,200,50,10360.370312500001,0.6489552557468414,2784.1201171875
164600,71.73476,200,27,10359.385937500001,0.6491623818874359,2784.086669921875
164800,38.316847,200,32,8471.625,0.8137485384941101,2746.183349609375
165000,164.208833,200,2,10360.3125,0.6489675492048264,2784.1181640625
165200,54.909268,200,15,5043.6125,0.5895333364605904,2739.752685546875
165400,-259.454845,200,70,5043.9328125,0.5895581468939781,2739.754150390625
165600,20.477091,200,36,8366.59375,0.810898020863533,2745.5703125
165800,-90.343995,200,39,5043.6125,0.5895333364605904,2739.752685546875
166000,-797.997006,200,158,5043.6125,0.5895333364605904,2739.752685546875
166200,-99.005355,200,52,5043.6125,0.5895333364605904,2739.752685546875
166400,-101.565153,200,53,5043.6125,0.5895333364605904,2739.752685546875
166600,-57.978443,200,32,5043.6125,0.5895333364605904,2739.752685546875
166800,87.375015,200,25,8295.9515625,0.8078739792108536,2745.248291015625
167000,-168.801935,200,57,10360.400000000001,0.648949146270752,2784.12109375
167200,191.396416,200,2,5045.067187500001,0.5896442010998726,2739.759765625
167400,-352.05131,200,90,10359.339062500001,0.6491719186306,2784.0849609375
167600,-84.528207,200,38,10360.400000000001,0.648949146270752,2784.12109375
167800,-328.71396,200,89,5043.6125,0.5895333364605904,2739.752685546875
168000,-3.188468,200,33,5043.6125,0.5895333364605904,2739.752685546875
168200,-227.267784,200,71,5043.950000000001,0.5895595625042915,2739.754150390625
168400,-142.644124,200,54,10359.625,0.6491120904684067,2784.0947265625
168600,-192.018865,200,67,8122.359375,0.796511322259903,2744.752685546875
168800,82.17552,200,24,5043.6125,0.5895333364605904,2739.752685546875
169000,95.733299,200,16,10360.400000000001,0.648949146270752,2784.12109375
169200,96.545459,200,22,5045.204687500001,0.5896546691656113,2739.760009765625
169400,-128.845351,200,44,5087.428125,0.5923101305961609,2739.941650390625
169600,144.968641,200,2,5387.0921875,0.5911187455058098,2740.69873046875
169800,6.527016,200,24,8065.5765625,0.7915480434894562,2744.678955078125
170000,56.326598,200,31,5830.190625,0.5597703158855438,2741.81298828125
170200,51.30164,200,23,10360.400000000001,0.648949146270752,2784.12109375
170400,180.424826,200,2,10330.803125,0.6549499928951263,2783.124755859375
170600,77.946199,200,26,5044.9125,0.5896326899528503,2739.7587890625
170800,-366.59634,200,92,10359.4921875,0.649140253663063,2784.09033203125
171000,-202.569643,200,62,8388.8171875,0.811663493514061,2745.6865234375
171200,-575.201237,200,125,5043.6125,0.5895333364605904,2739.752685546875
171400,154.575463,200,10,5043.6125,0.5895333364605904,2739.752685546875
171600,171.180017,200,2,10360.400000000001,0.648949146270752,2784.12109375
171800,193.189921,200,8,5043.6125,0.5895333364605904,2739.752685546875
172000,74.437452,200,5,10360.400000000001,0.648949146270752,2784.12109375
172200,-214.769598,200,64,5043.6125,0.5895333364605904,2739.752685546875
172400,202.837278,200,1,5044.75625,0.5896205082535744,2739.758056640625
172600,-226.00819,200,72,5043.806250000001,0.5895483121275902,2739.753662109375
172800,163.633562,200,2,10360.400000000001,0.648949146270752,2784.12109375
173000,141.361333,200,16,5043.6125,0.5895333364605904,2739.752685546875
173200,-18.992513,200,33,10360.400000000001,0.648949146270752,2784.12109375
173400,-458.432636,200,95,10360.400000000001,0.648949146270752,2784.12109375
173600,-120.224301,200,49,5118.3359375,0.593656525015831,2740.05712890625
173800,-384.4417,200,89,8519.9046875,0.8144184947013855,2746.5205078125
174000,-179.928841,200,66,5043.6125,0.5895333364605904,2739.752685546875
174200,23.421431,200,30,7841.759375000001,0.7658042758703232,2744.788818359375
174400,85.557922,200,13,10359.635937500001,0.6491098552942276,2784.09521484375
174600,-447.984732,200,106,5045.360937500001,0.5896663665771484,2739.760986328125
174800,202.558473,200,1,8259.3578125,0.8059488981962204,2745.109130859375
175000,202.592368,200,1,8414.978125,0.8124520629644394,2745.83251953125
175200,-155.182112,200,48,5043.6125,0.5895333364605904,2739.752685546875
175400,-74.649989,200,40,5043.6125,0.5895333364605904,2739.752685546875
175600,-537.031071,200,113,10360.400000000001,0.648949146270752,2784.12109375
175800,40.665291,200,18,10360.400000000001,0.648949146270752,2784.12109375
176000,107.93777,200,15,10360.400000000001,0.648949146270752,2784.12109375
176200,-82.287976,200,46,10360.400000000001,0.648949146270752,2784.12109375
176400,163.379504,200,15,5043.6125,0.5895333364605904,2739.752685546875
176600,171.794602,200,2,5043.6125,0.5895333364605904,2739.752685546875
176800,-268.666359,200,80,5043.6125,0.5895333364605904,2739.752685546875
177000,224.846783,200,1,10360.400000000001,0.648949146270752,2784.12109375
177200,123.791186,200,16,5581.8,0.5797283723950386,2741.063232421875
177400,-75.748144,200,44,5055.928125,0.5904261022806168,2739.80908203125
177600,-123.848475,200,50,10360.400000000001,0.648949146270752,2784.12109375
177800,177.649385,200,12,5051.528125000001,0.590117834508419,2739.789306640625
178000,183.965338,200,2,9187.6078125,0.7883360981941223,2754.9423828125
178200,-17.844862,200,32,5043.6125,0.5895333364605904,2739.752685546875
178400,98.971257,200,16,10360.400000000001,0.648949146270752,2784.12109375
178600,-173.682086,200,57,5043.6125,0.5895333364605904,2739.752685546875
178800,-11.424438,200,39,5043.610937500001,0.5895335227251053,2739.752685546875
179000,2.053213,200,30,6427.192187500001,0.5176803097128868,2745.963134765625
179200,-234.015787,200,67,5043.6125,0.5895333364605904,2739.752685546875
179400,-162.563171,200,56,8752.18125,0.8123371005058289,2748.646240234375
179600,5.752029,200,36,5043.6125,0.5895333364605904,2739.752685546875
179800,185.8975,200,3,8993.050000000001,0.8018551766872406,2751.76123046875
180000,-811.858155,200,161,5043.6125,0.5895333364605904,2739.752685546875
180200,188.487459,200,2,8915.495312500001,0.8060626685619354,2750.656494140625
180400,205.596251,200,1,10358.9265625,0.6492586433887482,2784.071044921875
180600,5.765968,200,38,10358.6625,0.6493140757083893,2784.06201171875
180800,-111.620717,200,56,5043.735937500001,0.5895437300205231,2739.753173828125
181000,-220.208107,200,64,5054.6046875,0.5903343111276627,2739.80322265625
181200,-101.890016,200,48,10360.400000000001,0.648949146270752,2784.12109375
181400,-174.322536,200,60,10360.400000000001,0.648949146270752,2784.12109375
181600,136.509481,200,20,5065.484375,0.5910564586520195,2739.85107421875
181800,136.839618,200,3,8453.175000000001,0.8133877068758011,2746.06396484375
182000,-9.8868,200,25,10360.400000000001,0.648949146270752,2784.12109375
182200,133.560127,200,17,5043.6125,0.5895333364605904,2739.752685546875
182400,-187.452905,200,67,5288.065625,0.5943943560123444,2740.51220703125
182600,-83.977435,200,37,9115.7390625,0.7937811315059662,2753.701171875
182800,243.667231,200,0,8545.0359375,0.8146116882562637,2746.709716796875
183000,189.159547,200,2,9188.15,0.78829325735569,2754.9521484375
183200,-50.934312,200,39,5597.734375,0.5785840749740601,2741.098388671875
183400,-138.91719,200,56,5043.6125,0.5895333364605904,2739.752685546875
183600,197.145548,200,2,5531.1203125,0.5831856653094292,2740.958984375
183800,237.420474,200,1,5043.610937500001,0.5895335227251053,2739.752685546875
184000,222.041554,200,2,5043.89375,0.5895557254552841,2739.754150390625
184200,-279.075029,200,80,5043.6125,0.5895333364605904,2739.752685546875
184400,143.523994,200,4,10360.400000000001,0.648949146270752,2784.12109375
184600,243.813413,200,0,8000.7609375,0.7851129770278931,2744.64599609375
184800,75.664839,200,29,5043.6125,0.5895333364605904,2739.752685546875
185000,-118.149712,200,48,5043.996875000001,0.5895631015300751,2739.754638671875
185200,-296.810414,200,78,10337.94375,0.6535429507493973,2783.363037109375
185400,241.597993,200,0,7493.251562500001,0.7052948325872421,2746.125
185600,239.750757,200,2,8910.209375,0.8063223212957382,2750.58447265625
185800,-299.000262,200,70,10360.400000000001,0.648949146270752,2784.12109375
186000,-8.46708,200,24,5043.610937500001,0.5895335227251053,2739.752685546875
186200,215.598002,200,1,8006.553125,0.7857214659452438,2744.64697265625
186400,-99.532893,200,46,5043.6125,0.5895333364605904,2739.752685546875
186600,-346.395417,200,92,10347.2890625,0.6516627222299576,2783.6767578125
186800,-325.28118,200,73,10360.400000000001,0.648949146270752,2784.12109375
187000,-418.662524,200,95,7404.190625,0.685492679476738,2746.671630859375
187200,-224.904919,200,66,10360.400000000001,0.648949146270752,2784.12109375
187400,77.297656,200,18,5043.610937500001,0.5895335227251053,2739.752685546875
187600,-126.634951,200,44,10360.400000000001,0.648949146270752,2784.12109375
187800,-24.31615,200,34,5043.6125,0.5895333364605904,2739.752685546875
188000,200.392387,200,1,7426.7953125,0.6907030940055847,2746.525634765625
188200,-404.48102,200,86,10360.400000000001,0.648949146270752,2784.12109375
188400,-26.290239,200,43,10351.9984375,0.6506984680891037,2783.8359375
188600,92.951339,200,17,5043.9484375,0.5895590782165527,2739.75439453125
188800,146.370105,200,4,10360.400000000001,0.648949146270752,2784.12109375
189000,-113.036626,200,48,5043.6125,0.5895333364605904,2739.752685546875
189200,-17.772824,200,33,5043.6125,0.5895333364605904,2739.752685546875
189400,-69.574246,200,48,5043.610937500001,0.5895335227251053,2739.752685546875
189600,-139.450721,200,59,5043.95625,0.5895598605275154,2739.75439453125
189800,223.969554,200,2,5043.6125,0.5895333364605904,2739.752685546875
190000,-181.012766,200,65,5043.6125,0.5895333364605904,2739.752685546875
190200,103.289423,200,16,5043.6125,0.5895333364605904,2739.752685546875
190400,-62.750941,200,39,10360.400000000001,0.648949146270752,2784.12109375
190600,98.63973,200,22,9025.590625,0.799875408411026,2752.253173828125
190800,-231.307098,200,72,7980.340625000001,0.7829152792692184,2744.646728515625
191000,-259.377056,200,71,8637.3609375,0.8144316077232361,2747.4892578125
191200,-299.413749,200,80,10360.400000000001,0.648949146270752,2784.12109375
191400,-38.499283,200,43,5043.610937500001,0.5895335227251053,2739.752685546875
191600,-41.174777,200,31,8461.8171875,0.8135640621185303,2746.119140625
191800,177.299977,200,11,5043.610937500001,0.5895335227251053,2739.752685546875
192000,256.311935,200,0,8679.665625,0.8138946443796158,2747.89111328125
192200,-134.893566,200,49,8836.370312500001,0.8095618337392807,2749.628662109375
192400,-42.694362,200,44,5043.610937500001,0.5895335227251053,2739.752685546875
192600,-222.276965,200,63,5046.553125,0.5897554755210876,2739.7666015625
192800,-45.187871,200,37,5043.610937500001,0.5895335227251053,2739.752685546875
193000,-33.364368,200,28,10360.400000000001,0.648949146270752,2784.12109375
193200,62.226877,200,28,5043.610937500001,0.5895335227251053,2739.752685546875
193400,-324.745507,200,66,10360.400000000001,0.648949146270752,2784.12109375
193600,-59.374813,200,34,5043.610937500001,0.5895335227251053,2739.752685546875
193800,89.826043,200,12,10360.400000000001,0.648949146270752,2784.12109375
194000,-469.511941,200,107,5043.6125,0.5895333364605904,2739.752685546875
194200,22.301678,200,27,10360.23125,0.6489845365285873,2784.115478515625
194400,-72.239596,200,41,5043.6125,0.5895333364605904,2739.752685546875
194600,-90.607994,200,49,10360.400000000001,0.648949146270752,2784.12109375
194800,191.003056,200,7,5043.6125,0.5895333364605904,2739.752685546875
195000,90.82675,200,16,10360.400000000001,0.648949146270752,2784.12109375
195200,131.208493,200,3,10360.400000000001,0.648949146270752,2784.12109375
195400,136.402081,200,3,10360.400000000001,0.648949146270752,2784.12109375
195600,-0.092245,200,37,10265.9890625,0.6667131930589676,2781.027099609375
195800,-135.037537,200,59,5062.618750000001,0.5908732488751411,2739.838623046875
196000,100.395466,200,18,10360.400000000001,0.648949146270752,2784.12109375
196200,140.698286,200,18,10360.2015625,0.6489907950162888,2784.114501953125
196400,266.205845,200,0,10360.2,0.6489916145801544,2784.1142578125
196600,-61.728854,200,42,8211.721875000001,0.8030698448419571,2744.9560546875
196800,252.668515,200,1,5052.6828125,0.5901998654007912,2739.79443359375
197000,-358.205888,200,85,5043.610937500001,0.5895335227251053,2739.752685546875
197200,-174.338413,200,59,10360.400000000001,0.648949146270752,2784.12109375
197400,-661.380735,200,138,10039.171875,0.6993719935417175,2774.3818359375
197600,-223.009769,200,65,10360.400000000001,0.648949146270752,2784.12109375
197800,-61.41117,200,34,5043.6125,0.5895333364605904,2739.752685546875
198000,-291.319805,200,77,5132.0078125,0.594109520316124,2740.1044921875
198200,32.422748,200,19,5058.0078125,0.5905678123235703,2739.818359375
198400,92.528918,200,20,5043.6125,0.5895333364605904,2739.752685546875
198600,9.652754,200,37,5046.207812500001,0.5897295102477074,2739.764892578125
198800,-219.293598,200,51,10360.400000000001,0.648949146270752,2784.12109375
199000,-134.493928,200,51,7225.676562500001,0.6394780427217484,2747.979248046875
199200,-136.808649,200,59,5363.4359375,0.5920896679162979,2740.656494140625
199400,-140.950461,200,61,5044.470312500001,0.5895987898111343,2739.7568359375
199600,-375.664691,200,89,5043.6125,0.5895333364605904,2739.752685546875
199800,55.239749,200,31,9149.1484375,0.7913105934858322,2754.268798828125
200000,-295.286009,200,78,5043.6125,0.5895333364605904,2739.752685546875
200200,-30.718825,200,35,5043.6125,0.5895333364605904,2739.752685546875
200400,-51.840263,200,37,5045.5546875,0.5896808207035065,2739.76171875
200600,-8.088308,200,32,5043.6125,0.5895333364605904,2739.752685546875
200800,52.247256,200,30,5043.6125,0.5895333364605904,2739.752685546875
201000,-67.948423,200,43,5043.6125,0.5895333364605904,2739.752685546875
201200,271.034134,200,0,8693.5671875,0.8136576414108276,2748.029296875
201400,188.629766,200,1,8612.9296875,0.8146133273839951,2747.270263671875
201600,-20.767998,200,42,8606.328125,0.8146459609270096,2747.212646484375
201800,-100.630179,200,48,8739.487500000001,0.8126667141914368,2748.508056640625
202000,-248.953344,200,64,10360.400000000001,0.648949146270752,2784.12109375
