timestep,reward,length,violations,thrust,sfc,T4
171400,192.339538,200,3,5984.475,0.5464419722557068,2742.558349609375
171600,146.768689,200,4,8461.6484375,0.8135605603456497,2746.1181640625
171800,175.980904,200,4,5237.25625,0.5951553210616112,2740.400390625
172000,249.869302,200,1,8100.8734375,0.7947061210870743,2744.7197265625
172200,116.250409,200,6,5299.83125,0.5941212922334671,2740.5361328125
172400,173.978379,200,4,10349.948437500001,0.6511195749044418,2783.7666015625
172600,266.960049,200,0,6109.7890625,0.5361714959144592,2743.3427734375
172800,159.503683,200,2,8686.0078125,0.8137903362512589,2747.953857421875
173000,247.021107,200,0,8459.7109375,0.8135220408439636,2746.105712890625
173200,220.854649,200,1,10338.525000000001,0.6534277647733688,2783.38232421875
173400,173.785743,200,3,5438.606250000001,0.5886508151888847,2740.789306640625
173600,188.723704,200,2,5331.2171875,0.5932305753231049,2740.59716796875
173800,172.036393,200,4,7246.8,0.6453979015350342,2747.812744140625
174000,254.271593,200,1,8087.7640625,0.7935613393783569,2744.70263671875
174200,165.925024,200,3,8351.6890625,0.8103354275226593,2745.496337890625
174400,133.719937,200,3,5562.876562500001,0.5810525640845299,2741.02294921875
174600,132.198282,200,4,10280.737500000001,0.6641805917024612,2781.49462890625
174800,161.365581,200,6,8159.6078125,0.799429714679718,2744.824462890625
175000,176.818639,200,2,5487.485937500001,0.5859129875898361,2740.876708984375
175200,206.582819,200,1,5281.3625,0.5945344269275665,2740.498291015625
175400,189.024055,200,2,5418.681250000001,0.5896593257784843,2740.75439453125
175600,238.626378,200,2,7229.793750000001,0.6406422704458237,2747.94677734375
175800,180.621864,200,2,10342.528125,0.6526261568069458,2783.5166015625
176000,154.749235,200,3,10251.928125,0.6690598279237747,2780.58642578125
176200,237.924391,200,1,8427.229687500001,0.8127794414758682,2745.904296875
176400,280.68783,200,0,6556.7640625,0.5156810209155083,2747.19580078125
176600,242.703438,200,3,5762.090625000001,0.5655808001756668,2741.55810546875
176800,180.507581,200,2,6395.2265625,0.5187961459159851,2745.6669921875
177000,203.897701,200,2,9160.8734375,0.7904180884361267,2754.471923828125
177200,105.152736,200,2,10018.615625,0.7019753754138947,2773.819091796875
177400,170.4688,200,3,6286.9640625,0.5240173265337944,2744.70947265625
177600,229.612169,200,1,5410.075000000001,0.5900746211409569,2740.7392578125
177800,131.830572,200,4,5747.0609375,0.5668392777442932,2741.507568359375
178000,241.146391,200,0,8157.953125,0.7993058115243912,2744.82080078125
178200,167.743435,200,2,7649.793750000001,0.7356667518615723,2745.360107421875
178400,158.657922,200,4,5410.3890625,0.590059906244278,2740.73974609375
178600,169.725585,200,3,6590.846875,0.5159619823098183,2747.52099609375
178800,196.345209,200,4,5440.735937500001,0.5885389074683189,2740.79296875
179000,256.158105,200,1,8280.7875,0.8071061968803406,2745.188232421875
179200,216.72806,200,2,5648.1171875,0.5748090147972107,2741.21923828125
179400,265.013554,200,1,8084.096875,0.7932346314191818,2744.698486328125
179600,148.892501,200,4,5502.38125,0.5850101262331009,2740.904296875
179800,145.085894,200,2,9174.71875,0.7893481105566025,2754.71435546875
180000,207.542344,200,1,5919.189062500001,0.5520564317703247,2742.21337890625
180200,229.692197,200,2,5544.446875000001,0.5823048576712608,2740.9853515625
180400,224.314174,200,1,6502.9953125,0.5159696564078331,2746.6806640625
180600,193.236468,200,2,10260.150000000001,0.6676953285932541,2780.843505859375
180800,197.185494,200,1,5393.9984375,0.5908147990703583,2740.711181640625
181000,183.18798,200,2,9140.321875,0.7919737696647644,2754.1171875
181200,146.47103,200,4,10356.932812500001,0.649675577878952,2784.003173828125
181400,218.100133,200,2,5851.490625,0.5579285323619843,2741.901611328125
181600,192.927826,200,2,10340.996875,0.6529335677623749,2783.465087890625
181800,90.783241,200,4,8581.46875,0.8147058635950089,2747.001708984375
182000,124.235967,200,4,5351.8078125,0.5925263091921806,2740.635498046875
182200,130.79026,200,5,5442.015625,0.5884719267487526,2740.79541015625
182400,255.583284,200,1,6306.065625,0.5229506269097328,2744.87255859375
182600,88.692867,200,5,6216.032812500001,0.5284378305077553,2744.12890625
182800,256.876111,200,0,9318.640625,0.7772638648748398,2757.391845703125
183000,164.59358,200,5,8569.4359375,0.8146990090608597,2746.903076171875
183200,233.954141,200,4,5667.753125,0.5732803791761398,2741.270751953125
183400,212.611187,200,2,5373.140625,0.591704472899437,2740.674072265625
183600,159.236505,200,3,5544.553125,0.5822978913784027,2740.985595703125
183800,227.988734,200,3,5378.14375,0.5914986878633499,2740.682861328125
184000,149.771944,200,4,10104.839062500001,0.6907707452774048,2776.218017578125
184200,131.103666,200,4,5544.176562500001,0.5823231488466263,2740.98486328125
184400,126.379879,200,6,6883.828125,0.5422339588403702,2749.65869140625
184600,233.164115,200,1,5917.973437500001,0.5521617084741592,2742.207275390625
184800,84.983754,200,4,10328.7734375,0.6553457677364349,2783.057373046875
185000,197.187187,200,2,6428.1390625,0.5176505073904991,2745.971923828125
185200,212.192449,200,1,6887.253125,0.5429116636514664,2749.667236328125
185400,192.221162,200,2,5469.3359375,0.5869710072875023,2740.84375
185600,104.539098,200,3,5516.3265625,0.5841383337974548,2740.930419921875
185800,229.76032,200,2,8462.396875,0.8135755360126495,2746.123046875
186000,139.019778,200,4,5923.6328125,0.5516715347766876,2742.235595703125
186200,158.407326,200,1,7865.64375,0.769028440117836,2744.747802734375
186400,222.708831,200,2,5859.5578125,0.5572300031781197,2741.9365234375
186600,237.333566,200,3,5477.490625,0.5865013971924782,2740.8583984375
186800,258.198299,200,0,10344.0,0.6523296982049942,2783.56591796875
187000,151.495955,200,2,10323.053125,0.656450167298317,2782.867919921875
187200,156.043618,200,2,10249.048437500001,0.6695328652858734,2780.496826171875
187400,182.753078,200,3,7268.9328125,0.6514612585306168,2747.640869140625
187600,212.235653,200,2,10000.5125,0.704239085316658,2773.32763671875
187800,235.675789,200,1,5435.2921875,0.5888230726122856,2740.783447265625
188000,97.052028,200,5,10328.423437500001,0.6554136425256729,2783.045654296875
188200,199.101173,200,2,7770.939062500001,0.7555676996707916,2744.950439453125
188400,175.362705,200,5,5453.028125000001,0.5878806859254837,2740.814697265625
188600,106.593991,200,5,5461.425,0.587417483329773,2740.829833984375
188800,168.434102,200,1,9407.509375,0.7690468430519104,2759.1796875
189000,210.358961,200,2,8016.348437500001,0.786735936999321,2744.649169921875
189200,176.693153,200,3,5515.7328125,0.5841755494475365,2740.929443359375
189400,173.873935,200,3,10343.8046875,0.652369037270546,2783.5595703125
189600,207.154406,200,3,6311.1984375,0.522673949599266,2744.9169921875
189800,126.075372,200,5,8302.259375,0.8081807196140289,2745.27392578125
190000,265.973804,200,1,8002.985937500001,0.7853475213050842,2744.646240234375
190200,238.790614,200,1,10342.6953125,0.6525925546884537,2783.522216796875
190400,177.961642,200,2,10327.91875,0.6555123627185822,2783.02880859375
190600,186.853024,200,3,10045.3796875,0.6985782086849213,2774.552978515625
190800,161.253883,200,4,5497.9125,0.5852843821048737,2740.895751953125
191000,229.923111,200,1,8935.932812500001,0.8050259202718735,2750.938232421875
191200,190.647539,200,2,10295.643750000001,0.6615406274795532,2781.972900390625
191400,133.446407,200,3,10336.3875,0.6538520753383636,2783.310791015625
191600,230.263822,200,2,9488.9703125,0.7611008733510971,2760.901611328125
191800,125.037596,200,4,6341.910937500001,0.5211096256971359,2745.185791015625
192000,108.051526,200,4,8694.089062500001,0.8136484026908875,2748.03466796875
192200,253.541818,200,2,5439.596875,0.5885985493659973,2740.791015625
192400,226.945517,200,2,7650.785937500001,0.735841691493988,2745.35595703125
192600,199.051172,200,2,7473.360937500001,0.7010394334793091,2746.240234375
192800,190.822733,200,2,5450.9921875,0.587991438806057,2740.81103515625
193000,237.95584,200,2,9474.776562500001,0.7625115662813187,2760.59619140625
193200,131.493686,200,2,9690.696875,0.7400473952293396,2765.47802734375
193400,189.513093,200,4,10356.425000000001,0.6497815996408463,2783.986083984375
193600,184.468246,200,3,10261.901562500001,0.6674018502235413,2780.8984375
193800,156.505236,200,4,9478.56875,0.762135460972786,2760.677490234375
194000,246.307972,200,2,9832.681250000001,0.7242092490196228,2768.9501953125
194200,71.115215,200,6,10337.890625,0.6535534560680389,2783.361083984375
194400,204.235501,200,2,7929.2609375,0.7770541310310364,2744.671875
194600,219.854714,200,2,9254.10625,0.7828874886035919,2756.156494140625
194800,157.987621,200,3,5583.025000000001,0.5796411260962486,2741.06591796875
195000,213.084775,200,1,5507.8265625,0.5846726521849632,2740.914306640625
195200,152.366043,200,4,5444.145312500001,0.5883588641881943,2740.799072265625
195400,153.831581,200,2,7097.978125000001,0.6011752039194107,2748.985107421875
195600,190.192243,200,3,5967.528125000001,0.5478890240192413,2742.464599609375
195800,91.112381,200,5,6061.765625,0.5399961397051811,2743.0234375
196000,226.944644,200,1,5486.446875000001,0.5859748274087906,2740.874755859375
196200,184.585843,200,2,7239.1875,0.6432807445526123,2747.87255859375
196400,282.427707,200,0,7954.618750000001,0.7800281792879105,2744.6552734375
196600,210.192509,200,2,7770.5453125,0.7555084675550461,2744.951416015625
196800,207.350148,200,2,8034.59375,0.7885747402906418,2744.656494140625
197000,233.874474,200,1,9814.8203125,0.7262484729290009,2768.501953125
197200,255.443702,200,2,9538.5859375,0.756092369556427,2761.987060546875
197400,183.382899,200,3,6937.040625000001,0.5540226399898529,2749.717041015625
197600,243.85781,200,1,6474.6359375,0.5164448916912079,2746.41015625
197800,233.323182,200,2,7852.7796875,0.7673060894012451,2744.76904296875
